ledger_id,entity_type,entity_id,action,timestamp,actor_id,prev_hash,current_hash,signature,kid,canonical_entity_json
LGR-0046,evidence,EVID-0046,create,2026-06-07T02:00:00Z,USER-0006,,4a7d8e2ce6d4bb35f370aa5f4b33b27e42165731250f0cd8addca9b4fbf3c221,wQ8u+tJ4aPkkv756THoeSXVC8pGNTSgbW9kWcBPdbnEOnCnaYeiwJpfov/j5BbbwSP5F2f4iIZikSDM4HlvbDg==,demo-test-2026-09,"{""filename"":""note_evid-0046.txt"",""gps_lat"":-33.3385,""gps_lon"":25.4622,""id"":""EVID-0046"",""parent_id"":""INSP-0046"",""parent_type"":""inspection"",""timestamp"":""2026-06-07T02:00:00Z"",""uploader_id"":""USER-0006""}"
LGR-0047,evidence,EVID-0047,create,2026-06-07T05:00:00Z,USER-0007,,7db0c7444dd4337962ac22143d64c481b93809b9f42e329d4aef0a06576765d6,VUuAPe/1UBlyk9GLa97CXcqiNds0x/+0rC6PE6J4hJpUvZsmEtYQlazxKuUl8Y7iMIWq049dg+BWzMVisZFrBg==,demo-test-2026-09,"{""filename"":""note_evid-0047.txt"",""gps_lat"":-33.3262,""gps_lon"":25.4733,""id"":""EVID-0047"",""parent_id"":""INSP-0047"",""parent_type"":""inspection"",""timestamp"":""2026-06-07T05:00:00Z"",""uploader_id"":""USER-0007""}"
LGR-0048,evidence,EVID-0048,create,2026-06-07T08:00:00Z,USER-0008,,87e6468b3dd8c24a8395368a30e959e0a042ac2a8ba4c8b3b419749b51b8360e,cLjVWeUPWLBhBRxBI9G8LKEtAPFWaBc+pNljqsgDNN9kiBkszy8ZVJE0cnp7V5Fb/SzrT1iGoiQu9xUtWq/+CA==,demo-test-2026-09,"{""filename"":""note_evid-0048.txt"",""gps_lat"":-33.3139,""gps_lon"":25.4733,""id"":""EVID-0048"",""parent_id"":""INSP-0048"",""parent_type"":""inspection"",""timestamp"":""2026-06-07T08:00:00Z"",""uploader_id"":""USER-0008""}"
LGR-0049,evidence,EVID-0049,create,2026-06-07T11:00:00Z,USER-0009,,778b3c4bb58b36c9d7a1e5a7527855466034a66d9c682904f8ef1b72f23fb365,lMfrzPjM/GXvizGzIiu4NoLT9ika8DiTEYXmo0qJON9vBDD1Hfd061SerBor6r9dcPCWRI5qyRtC3xIQffyfAA==,demo-test-2026-09,"{""filename"":""note_evid-0049.txt"",""gps_lat"":-33.3016,""gps_lon"":25.4844,""id"":""EVID-0049"",""parent_id"":""INSP-0049"",""parent_type"":""inspection"",""timestamp"":""2026-06-07T11:00:00Z"",""uploader_id"":""USER-0009""}"
LGR-0050,evidence,EVID-0050,create,2026-07-21T09:00:00Z,USER-0020,,a0c3baa4f1f66c8ed262ad80f196a701d6e5538cd5a6cb40696352eaecdb67f6,/XXuY11v58dfkS7KVxNtQwTG9N/NpUfGVDiRzWdzLt4b1lIYZ8iS1jqEb9OsZ5PxSuypCEx7aeaHoRL0okIbCw==,demo-test-2026-09,"{""filename"":""note_evid-0050.txt"",""gps_lat"":-33.2893,""gps_lon"":25.5399,""id"":""EVID-0050"",""parent_id"":""INC-0020"",""parent_type"":""incident"",""timestamp"":""2026-07-21T09:00:00Z"",""uploader_id"":""USER-0020""}"
LGR-0051,evidence,EVID-0051,create,2026-06-07T17:00:00Z,USER-0011,,6759f3e7adc1a579a8d83caa2411f459031d5460fbfda6b1c1133cc0e8618431,T2HtOmRhBYEoCbKwxojckopVKUT3mfPqTtdhkYUIHDJoum/FKKuIovU+WjX2xDpBr5XAmjt44us1jPnQvc46AQ==,demo-test-2026-09,"{""filename"":""note_evid-0051.txt"",""gps_lat"":-33.4,""gps_lon"":25.44,""id"":""EVID-0051"",""parent_id"":""INSP-0051"",""parent_type"":""inspection"",""timestamp"":""2026-06-07T17:00:00Z"",""uploader_id"":""USER-0011""}"
LGR-0052,evidence,EVID-0052,create,2026-06-07T20:00:00Z,USER-0012,,9608205a12784fc8095de557ef97fb4dd36079958accafcbbe47017fb8600588,w3aaD3FQT/gTqTeB6tvnAQk9uhi6Xl0JxL/26T85JdKx8kwAWYKhIRi60p0T9yMzLhEM88P5kgKghM98TNYyBQ==,demo-test-2026-09,"{""filename"":""note_evid-0052.txt"",""gps_lat"":-33.3877,""gps_lon"":25.44,""id"":""EVID-0052"",""parent_id"":""INSP-0052"",""parent_type"":""inspection"",""timestamp"":""2026-06-07T20:00:00Z"",""uploader_id"":""USER-0012""}"
LGR-0053,evidence,EVID-0053,create,2026-06-07T23:00:00Z,USER-0013,,fb3ce084d2946784c9ab599526839f67cc6bbcf68b8ff3623852069201e92a04,zAXRHmFY7FZPEPGFf9p+b1adc2qLkOK9AnKAjofB5p1OOmOrgwMwdC6qjRJtzX2PHhCY5Zci92jlsOGtU7yxCQ==,demo-test-2026-09,"{""filename"":""note_evid-0053.txt"",""gps_lat"":-33.3754,""gps_lon"":25.4511,""id"":""EVID-0053"",""parent_id"":""INSP-0053"",""parent_type"":""inspection"",""timestamp"":""2026-06-07T23:00:00Z"",""uploader_id"":""USER-0013""}"
LGR-0054,evidence,EVID-0054,create,2026-06-08T02:00:00Z,USER-0014,,18c62784c46e2462b891a8ee6d104d9770358ee8c4a0eb20c8ed5da64112da93,tVd137CAFftDGl8/GQxXj0xHFmwbKFDKJ0lZPwCyE454Q15tG8TMAQJKTdjV+O7SxTFXB+Dsghr4PgaYMWrXBQ==,demo-test-2026-09,"{""filename"":""note_evid-0054.txt"",""gps_lat"":-33.3631,""gps_lon"":25.4511,""id"":""EVID-0054"",""parent_id"":""INSP-0054"",""parent_type"":""inspection"",""timestamp"":""2026-06-08T02:00:00Z"",""uploader_id"":""USER-0014""}"
LGR-0055,evidence,EVID-0055,create,2026-07-26T09:00:00Z,USER-0005,,c6a6045de551d04a9c2964c88baaae05d4cb6f343c8c48be6f32782100c721df,RecbodxXVfQPqOZvFxVcXA39qlE8RIIlvs3DjCUZrI52HMnyaodFzQmK5vclYyTLIWs97tICij7402Y2istvBg==,demo-test-2026-09,"{""filename"":""note_evid-0055.txt"",""gps_lat"":-33.3508,""gps_lon"":25.4622,""id"":""EVID-0055"",""parent_id"":""INC-0025"",""parent_type"":""incident"",""timestamp"":""2026-07-26T09:00:00Z"",""uploader_id"":""USER-0005""}"
LGR-0056,evidence,EVID-0056,create,2026-06-08T08:00:00Z,USER-0016,,f5f660ab2b0c7f3b72c4a67cfabf5fa425e8c66173970007f3195f6dddc3b4a6,1Uzjxtg4jfl4BhLE1m4imeGtL+d1S0idqRrcw78oHifglHlUsL1RXOghe1OXyzdrix2GV2dMonyQjOZEfL7IBQ==,demo-test-2026-09,"{""filename"":""note_evid-0056.txt"",""gps_lat"":-33.3385,""gps_lon"":25.4622,""id"":""EVID-0056"",""parent_id"":""INSP-0056"",""parent_type"":""inspection"",""timestamp"":""2026-06-08T08:00:00Z"",""uploader_id"":""USER-0016""}"
LGR-0057,evidence,EVID-0057,create,2026-06-08T11:00:00Z,USER-0017,,27b81a8cd2ec19f60a5c750324170c7d7c3b77e1be5e54ff80a0a322cbc22773,wqbZRzqfm63jGgZHFwkvXz75f8O62zZfR/pugJaTjK3brTt9CBDKyRUCQGf3MSs0vJvGf5uhlZAdnHimsD+jDg==,demo-test-2026-09,"{""filename"":""note_evid-0057.txt"",""gps_lat"":-33.3262,""gps_lon"":25.4733,""id"":""EVID-0057"",""parent_id"":""INSP-0057"",""parent_type"":""inspection"",""timestamp"":""2026-06-08T11:00:00Z"",""uploader_id"":""USER-0017""}"
LGR-0058,evidence,EVID-0058,create,2026-06-08T14:00:00Z,USER-0018,,804743adddbd0366b17bbfffff6cc1338d711a50c81109c57a3b2c2e1cda6893,mxyG+gp6jDzSoHTygRxgve1xe96F6DS8kNRHjBakT7pA5uZnKAKl+RKI+32pOxvuUl0OWQdN393+Nbz68wPyAQ==,demo-test-2026-09,"{""filename"":""note_evid-0058.txt"",""gps_lat"":-33.3139,""gps_lon"":25.4733,""id"":""EVID-0058"",""parent_id"":""INSP-0058"",""parent_type"":""inspection"",""timestamp"":""2026-06-08T14:00:00Z"",""uploader_id"":""USER-0018""}"
LGR-0059,evidence,EVID-0059,create,2026-06-08T17:00:00Z,USER-0019,,aa2324b1f5c2e2bf27625b07f0fb0cafb085aea82abddcec170f3cf22af229f5,FXOr1QntaS5tUs//7LOkHVOshyQARrD2BP5er9r7yL/vip0JZnU8e45c8GUoNlBX7QKfzwzElY1Cp5XyPQpMAw==,demo-test-2026-09,"{""filename"":""note_evid-0059.txt"",""gps_lat"":-33.3016,""gps_lon"":25.4844,""id"":""EVID-0059"",""parent_id"":""INSP-0059"",""parent_type"":""inspection"",""timestamp"":""2026-06-08T17:00:00Z"",""uploader_id"":""USER-0019""}"
LGR-0060,evidence,EVID-0060,create,2026-07-31T09:00:00Z,USER-0010,,f90e69e2fb2e08b0a4dc82ac2cb22685df9e49671124361f535f7749fe23f77c,h0neunhMatEdNsQ4ACQXGjDEy+pYg7CYlUMyBCgC6F7iiLoQX7r6FhyachmZvHBf/s40RFnCKNFou9sDXTz0Ag==,demo-test-2026-09,"{""filename"":""note_evid-0060.txt"",""gps_lat"":-33.2893,""gps_lon"":25.4844,""id"":""EVID-0060"",""parent_id"":""INC-0030"",""parent_type"":""incident"",""timestamp"":""2026-07-31T09:00:00Z"",""uploader_id"":""USER-0010""}"
LGR-0061,evidence,EVID-0061,create,2026-06-08T23:00:00Z,USER-0001,,7895a66f47cf2da2cb57bd9fbf01cc6920d5c7bc717335234d010494dcdea305,1kW7xlogkMUPRDEaxLQ8QZG/lv17fybHYunCfHp4oYu4NA7mQryhLrfIA253fn/IAWC5jc3EmtZ239XQkH5dAw==,demo-test-2026-09,"{""filename"":""note_evid-0061.txt"",""gps_lat"":-33.4,""gps_lon"":25.4955,""id"":""EVID-0061"",""parent_id"":""INSP-0061"",""parent_type"":""inspection"",""timestamp"":""2026-06-08T23:00:00Z"",""uploader_id"":""USER-0001""}"
LGR-0062,evidence,EVID-0062,create,2026-06-09T02:00:00Z,USER-0002,,5c1ff9f5871f8d2d161431d2016b43068872a4d4829b488d05de8a52b493d79a,ciHOVo0wvvjT5XlBwevc4eEBuG8eN88GtGyLORGFDbjy4TGqi20tB7KQTYGbShlLCwUfzKXYmZ/YQJIgtIYWDw==,demo-test-2026-09,"{""filename"":""note_evid-0062.txt"",""gps_lat"":-33.3877,""gps_lon"":25.4955,""id"":""EVID-0062"",""parent_id"":""INSP-0062"",""parent_type"":""inspection"",""timestamp"":""2026-06-09T02:00:00Z"",""uploader_id"":""USER-0002""}"
LGR-0063,evidence,EVID-0063,create,2026-06-09T05:00:00Z,USER-0003,,44be3a538c4d13964a8c299e755cbcd34154937e8f9a6950a7d559199fd3f606,FL9PNuGSE62xsYt0yrUbptwHm5KtP78vdtL07JEN+awp9Ey2VI/gAYZR0TbE4iAIq8BzBOS5NT5nyHemnAwfCA==,demo-test-2026-09,"{""filename"":""note_evid-0063.txt"",""gps_lat"":-33.3754,""gps_lon"":25.5066,""id"":""EVID-0063"",""parent_id"":""INSP-0063"",""parent_type"":""inspection"",""timestamp"":""2026-06-09T05:00:00Z"",""uploader_id"":""USER-0003""}"
LGR-0064,evidence,EVID-0064,create,2026-06-09T08:00:00Z,USER-0004,,3c9fdf353cb1ac00d0393cb440d3b4bf332746801b5df41da59dbe7fa7380166,TvvKlIOWusFknmHUvoZhTFwVWBlTSMYQ9kOyKssOs+wKsEjaZNSauLt6dL1Kw9ntQv8ORSEkL4m5secIF8uDBQ==,demo-test-2026-09,"{""filename"":""note_evid-0064.txt"",""gps_lat"":-33.3631,""gps_lon"":25.5066,""id"":""EVID-0064"",""parent_id"":""INSP-0064"",""parent_type"":""inspection"",""timestamp"":""2026-06-09T08:00:00Z"",""uploader_id"":""USER-0004""}"
LGR-0065,evidence,EVID-0065,create,2026-07-06T09:00:00Z,USER-0005,,3401b0787e90df77deae13adb2200359611cda944ad7d4cc78d90c6d9b5459fb,4yT9nPc9/ZNAEPb66IKtCE/Gt8N1YSXUyEUjIr6NR2DKbApjpsoXcvNhNHv9SidyFDeZ8t11TT3K8UZak3zSDQ==,demo-test-2026-09,"{""filename"":""note_evid-0065.txt"",""gps_lat"":-33.3508,""gps_lon"":25.4622,""id"":""EVID-0065"",""parent_id"":""INC-0005"",""parent_type"":""incident"",""timestamp"":""2026-07-06T09:00:00Z"",""uploader_id"":""USER-0005""}"
LGR-0066,evidence,EVID-0066,create,2026-06-09T14:00:00Z,USER-0006,,317284487b0101d4b1b88ef3dc72a5a393441a7b555828caa421fbe760bdd8af,faGs7MiAhLKxoCgyuhnFHlV0XVXjodg8i7BnRPRumlTwqgvyAq52kC1ycLdZ758yP4PisFK2LtF67Ab+HnxeCA==,demo-test-2026-09,"{""filename"":""note_evid-0066.txt"",""gps_lat"":-33.3385,""gps_lon"":25.5177,""id"":""EVID-0066"",""parent_id"":""INSP-0066"",""parent_type"":""inspection"",""timestamp"":""2026-06-09T14:00:00Z"",""uploader_id"":""USER-0006""}"
LGR-0067,evidence,EVID-0067,create,2026-06-09T17:00:00Z,USER-0007,,ac993c2f4e01f05fa1b4beea928c69ed39ccef06b60efbf80b309579b34b1883,YbuOJgm95VPxhZ8/rqDTP32wRTGyUU3lqyWVoZTSJrpq6f+/erIg/ANDEgrHBobd3cwyYKILhokHwgPecC5sAw==,demo-test-2026-09,"{""filename"":""note_evid-0067.txt"",""gps_lat"":-33.3262,""gps_lon"":25.5288,""id"":""EVID-0067"",""parent_id"":""INSP-0067"",""parent_type"":""inspection"",""timestamp"":""2026-06-09T17:00:00Z"",""uploader_id"":""USER-0007""}"
LGR-0068,evidence,EVID-0068,create,2026-06-09T20:00:00Z,USER-0008,,b8b7c1ccfd35037bcea1f3dd8cf0683a99cce6c595d7ded9349bc27ff8552e72,vxW0V1hj5D/0qwYVsC1bTScYT2Sudfs4DfY0tvSA4smzYXA6CX4uM76yn1V0rqLrSkwbwDOr+1MQ29pCgOssDw==,demo-test-2026-09,"{""filename"":""note_evid-0068.txt"",""gps_lat"":-33.3139,""gps_lon"":25.5288,""id"":""EVID-0068"",""parent_id"":""INSP-0068"",""parent_type"":""inspection"",""timestamp"":""2026-06-09T20:00:00Z"",""uploader_id"":""USER-0008""}"
LGR-0069,evidence,EVID-0069,create,2026-06-09T23:00:00Z,USER-0009,,6e55714ae3c1df576b8e9d0f3c4cb9766d56d2d42e627ff218b0cfcd7231f87e,fmhDnJl5LZSyDq7ZDjaHw07Hlyo70yo7a3ZRLFQVgdU0kqreIoMzlEps3s8hwDs9XKWPL8Lq6JqkiOt/phgKBQ==,demo-test-2026-09,"{""filename"":""note_evid-0069.txt"",""gps_lat"":-33.3016,""gps_lon"":25.5399,""id"":""EVID-0069"",""parent_id"":""INSP-0069"",""parent_type"":""inspection"",""timestamp"":""2026-06-09T23:00:00Z"",""uploader_id"":""USER-0009""}"
LGR-0070,evidence,EVID-0070,create,2026-07-11T09:00:00Z,USER-0010,,232846bdac93d54c8960d06d740cbaf005dbca7b33b085743cd891338f68dd25,LoNGk4UzKseDlY4UVMjgL44WL14Ik7JI23R9Ih3GkZz0j0By2jwbDHZqUgUw5zjvhM4lr4SjFOz0UJLHsCgmBA==,demo-test-2026-09,"{""filename"":""note_evid-0070.txt"",""gps_lat"":-33.2893,""gps_lon"":25.4844,""id"":""EVID-0070"",""parent_id"":""INC-0010"",""parent_type"":""incident"",""timestamp"":""2026-07-11T09:00:00Z"",""uploader_id"":""USER-0010""}"
LGR-0071,evidence,EVID-0071,create,2026-06-10T05:00:00Z,USER-0011,,73553fd9e7a56e88cefd4b9d8a05a7fe52f6d4ff9f4f0e9bcb2b73db6f8c3d2b,ids8d/A38JbWiZdzWOPwVoglOqR/y0Q7353sNlP+O2ci8wp2zQxLyxamUXj6FIoziPMh6xl0bfr5JNuhSh2kDA==,demo-test-2026-09,"{""filename"":""note_evid-0071.txt"",""gps_lat"":-33.4,""gps_lon"":25.44,""id"":""EVID-0071"",""parent_id"":""INSP-0071"",""parent_type"":""inspection"",""timestamp"":""2026-06-10T05:00:00Z"",""uploader_id"":""USER-0011""}"
LGR-0072,evidence,EVID-0072,create,2026-06-10T08:00:00Z,USER-0012,,2f22de3d85675a6ded266dac8b21caea1ca6c0761c90f1e11c68a5f9ee7a19f1,hShiGeK340Acomts5iYbE81AjmuEq9Xvj91Ts7oHGED4KKxna48wZC4SnEe8+t9wHUgQnD6iNdJIw5jC1sArAA==,demo-test-2026-09,"{""filename"":""note_evid-0072.txt"",""gps_lat"":-33.3877,""gps_lon"":25.44,""id"":""EVID-0072"",""parent_id"":""INSP-0072"",""parent_type"":""inspection"",""timestamp"":""2026-06-10T08:00:00Z"",""uploader_id"":""USER-0012""}"
LGR-0073,evidence,EVID-0073,create,2026-06-10T11:00:00Z,USER-0013,,47016c40e84f6609abddfb98b12d6c9f5d7e5034782e20f9f615330a339d2e44,cCUyg9CIQgdhmVvdB0IBhte9bOT5d7Kd1HRzgs+zjxPeZwqmWRXszKoFpJ/Xl3V21murL6Zy69WbmRgEbr6ADQ==,demo-test-2026-09,"{""filename"":""note_evid-0073.txt"",""gps_lat"":-33.3754,""gps_lon"":25.4511,""id"":""EVID-0073"",""parent_id"":""INSP-0073"",""parent_type"":""inspection"",""timestamp"":""2026-06-10T11:00:00Z"",""uploader_id"":""USER-0013""}"
LGR-0074,evidence,EVID-0074,create,2026-06-10T14:00:00Z,USER-0014,,64208f08fdf5ef60401998db23596094704abd8867fc3afdeeccdda8aa9e7897,LToIOgC0fPfVgtR5UvPpwIu1mxT6gT8msP6rYD1XC5nQVLtCyWxsWEiHEku9RQ2tip3yVd9JmNqllrHh9H/JBg==,demo-test-2026-09,"{""filename"":""note_evid-0074.txt"",""gps_lat"":-33.3631,""gps_lon"":25.4511,""id"":""EVID-0074"",""parent_id"":""INSP-0074"",""parent_type"":""inspection"",""timestamp"":""2026-06-10T14:00:00Z"",""uploader_id"":""USER-0014""}"
LGR-0075,evidence,EVID-0075,create,2026-07-16T09:00:00Z,USER-0015,,692e774b6778f69e986525953cbde2eec5dd3a8bc4d6b1da277c934172c1003a,gDKYEwj3UBgra09tfE9/7JftMnsM9VfurIDYRdJnzy2BLynTovXayYBUVSxJefG8k6xCq4/uUA/sHdQhfwRhAA==,demo-test-2026-09,"{""filename"":""note_evid-0075.txt"",""gps_lat"":-33.3508,""gps_lon"":25.5177,""id"":""EVID-0075"",""parent_id"":""INC-0015"",""parent_type"":""incident"",""timestamp"":""2026-07-16T09:00:00Z"",""uploader_id"":""USER-0015""}"
LGR-0076,evidence,EVID-0076,create,2026-06-10T20:00:00Z,USER-0016,,12338cdf13b3824983f2c76073b29df5b482d865bc6c9f9fa5d65fa6c17df08c,tyTxS+8p820Ki6LuQoXly/U6R4kwsNBZXvdX9trusv2XewC2QTg0Xqm6s8ONFAyDqwltpVM7TDwuvyJLqwl1Ag==,demo-test-2026-09,"{""filename"":""note_evid-0076.txt"",""gps_lat"":-33.3385,""gps_lon"":25.4622,""id"":""EVID-0076"",""parent_id"":""INSP-0076"",""parent_type"":""inspection"",""timestamp"":""2026-06-10T20:00:00Z"",""uploader_id"":""USER-0016""}"
LGR-0077,evidence,EVID-0077,create,2026-06-10T23:00:00Z,USER-0017,,acbc32cd30e399038986c7dffb75e9ef6ace00daddfcf75123b87c4777f34b56,bBltcUeZUwthgI9uO8S2MtLeUEzwIsvvQVwJVXX2e1Y6Sr3AhJhXLbuUwFARL3kS5z2a3pv5tl1h1JuuDpmqBg==,demo-test-2026-09,"{""filename"":""note_evid-0077.txt"",""gps_lat"":-33.3262,""gps_lon"":25.4733,""id"":""EVID-0077"",""parent_id"":""INSP-0077"",""parent_type"":""inspection"",""timestamp"":""2026-06-10T23:00:00Z"",""uploader_id"":""USER-0017""}"
LGR-0078,evidence,EVID-0078,create,2026-06-11T02:00:00Z,USER-0018,,cdcbe5a9735f4655c68983232316cd2391a54907761ae7e2d9d62ec015e71486,rUWVDT23kT0Z96p5axb29HYX8fYRiO+ucm+JjdaQNIedx3R0IlSWftedwY2KTtho4qJ7kTXDTKSqm06p/KwQBg==,demo-test-2026-09,"{""filename"":""note_evid-0078.txt"",""gps_lat"":-33.3139,""gps_lon"":25.4733,""id"":""EVID-0078"",""parent_id"":""INSP-0078"",""parent_type"":""inspection"",""timestamp"":""2026-06-11T02:00:00Z"",""uploader_id"":""USER-0018""}"
LGR-0079,evidence,EVID-0079,create,2026-06-11T05:00:00Z,USER-0019,,e0d0c375d2a6cd937303a0241cf035dd2f8251eaf8db43f3a88a52e47b44492d,FwHZQAcRurbwvLSbBJHtwj38mAHGFZJUNURLSefiJ0pSHkfE437vDIQutuLfRam5406jN3ld2KdgBNhOqRaXAw==,demo-test-2026-09,"{""filename"":""note_evid-0079.txt"",""gps_lat"":-33.3016,""gps_lon"":25.4844,""id"":""EVID-0079"",""parent_id"":""INSP-0079"",""parent_type"":""inspection"",""timestamp"":""2026-06-11T05:00:00Z"",""uploader_id"":""USER-0019""}"
LGR-0080,evidence,EVID-0080,create,2026-07-21T09:00:00Z,USER-0020,,ef33a9fed24f100251f7e133a295088e05afd33b51a5f752b925a62272bb6f68,e7/iUdgFIIkqHHN4TmaWlCliy2ZpG8Fk2fmij2waNuIy5XXWMbzNPwqcg3iwq+f+4iPCQPNTT1bCpnEBl7cfAQ==,demo-test-2026-09,"{""filename"":""note_evid-0080.txt"",""gps_lat"":-33.2893,""gps_lon"":25.5399,""id"":""EVID-0080"",""parent_id"":""INC-0020"",""parent_type"":""incident"",""timestamp"":""2026-07-21T09:00:00Z"",""uploader_id"":""USER-0020""}"
LGR-0081,evidence,EVID-0081,create,2026-06-11T11:00:00Z,USER-0001,,4fc7169da16771c639ea7390488c278b5e88871e0ef5b7585db5f130915bd16b,z8eh3zsZEku8N55IQz/RBtTHRywpOrAycAWE4QC7uwDHagNKzpqitpAqz8ij0L8uf56vPFTibGIsY/EqpR2BAw==,demo-test-2026-09,"{""filename"":""note_evid-0081.txt"",""gps_lat"":-33.4,""gps_lon"":25.4955,""id"":""EVID-0081"",""parent_id"":""INSP-0081"",""parent_type"":""inspection"",""timestamp"":""2026-06-11T11:00:00Z"",""uploader_id"":""USER-0001""}"
LGR-0082,evidence,EVID-0082,create,2026-06-11T14:00:00Z,USER-0002,,7770297544ac72325830b72285baba45f8f6dfd0eb2d48c10a5c9e11cf04b010,jnSsIxWCM5K2lS+j13kVUohnDzb/yUhbVAk9nmz+c66dVreW5vwAXjKoCxz/16xXK4i6cKUChM2lyl1bOoVRCg==,demo-test-2026-09,"{""filename"":""note_evid-0082.txt"",""gps_lat"":-33.3877,""gps_lon"":25.4955,""id"":""EVID-0082"",""parent_id"":""INSP-0082"",""parent_type"":""inspection"",""timestamp"":""2026-06-11T14:00:00Z"",""uploader_id"":""USER-0002""}"
LGR-0083,evidence,EVID-0083,create,2026-06-11T17:00:00Z,USER-0003,,d900819b86eec62cd62a32879d571ea5544b43275c897f3cc2688d3a8846855a,washFD6VxealtIsPmgdv7Qi+iguo2KhuWO3bE1L4/koSgwzU1kEof9cbAO0lHtyCU0QUhkuOvvVSUkYBcqFxBw==,demo-test-2026-09,"{""filename"":""note_evid-0083.txt"",""gps_lat"":-33.3754,""gps_lon"":25.5066,""id"":""EVID-0083"",""parent_id"":""INSP-0083"",""parent_type"":""inspection"",""timestamp"":""2026-06-11T17:00:00Z"",""uploader_id"":""USER-0003""}"
LGR-0084,evidence,EVID-0084,create,2026-06-11T20:00:00Z,USER-0004,,54693f25b6e4caa511e2af5906b822da75acdc2230ece3dbdd4e2e1f157548bf,3qVRgns3hIICk/DHlzRSokoN1ec53GsUpPD1PHx6HO87kjLzaPUDFZ4pCHhoRJuXAqCqkDv6u0Of1rx+bEO/AA==,demo-test-2026-09,"{""filename"":""note_evid-0084.txt"",""gps_lat"":-33.3631,""gps_lon"":25.5066,""id"":""EVID-0084"",""parent_id"":""INSP-0084"",""parent_type"":""inspection"",""timestamp"":""2026-06-11T20:00:00Z"",""uploader_id"":""USER-0004""}"
LGR-0085,evidence,EVID-0085,create,2026-07-26T09:00:00Z,USER-0005,,581307ab823f2b0b3c70e7134f165161b9aeadb77684eb615d4f35f23c9bb0b4,MgjJb4p/+7/wNUDzqnmvpwluLp4VHW5lphDxumFslonLOr1eCXqjy9sAw2+jD2smDealJZYnmYQCMua5/hKADw==,demo-test-2026-09,"{""filename"":""note_evid-0085.txt"",""gps_lat"":-33.3508,""gps_lon"":25.4622,""id"":""EVID-0085"",""parent_id"":""INC-0025"",""parent_type"":""incident"",""timestamp"":""2026-07-26T09:00:00Z"",""uploader_id"":""USER-0005""}"
LGR-0086,evidence,EVID-0086,create,2026-06-12T02:00:00Z,USER-0006,,c5be300f7038ba2e483f5e2eb1db072beb6f3eacd30a05a23d6b1bc7d675dcb8,xYOEb+FOksMz4DI5ZfJFWN+bDi5KH6CsOi2bbxjei0rGbeRqmlk8tCAJ9t4hJHLMGmHUkVh+LoPjJY7z3HLlDg==,demo-test-2026-09,"{""filename"":""note_evid-0086.txt"",""gps_lat"":-33.3385,""gps_lon"":25.5177,""id"":""EVID-0086"",""parent_id"":""INSP-0086"",""parent_type"":""inspection"",""timestamp"":""2026-06-12T02:00:00Z"",""uploader_id"":""USER-0006""}"
LGR-0087,evidence,EVID-0087,create,2026-06-12T05:00:00Z,USER-0007,,abf17c7dc2bcffb7ed5da5ed58259f21c5b128ed6959a0003e30d29e007388f8,KiE2BZegTRtfyNNC7hX7RTLNnMJ8ly/O48G8HoodmO/5HQmP4LgOn8LS6+hCQDfZJhqam+bDi07oIsv1sRxeCQ==,demo-test-2026-09,"{""filename"":""note_evid-0087.txt"",""gps_lat"":-33.3262,""gps_lon"":25.5288,""id"":""EVID-0087"",""parent_id"":""INSP-0087"",""parent_type"":""inspection"",""timestamp"":""2026-06-12T05:00:00Z"",""uploader_id"":""USER-0007""}"
LGR-0088,evidence,EVID-0088,create,2026-06-12T08:00:00Z,USER-0008,,e1aa84a9163dcbf29751d82c4468307272d448af1744132ef2b516f1dad7799c,jyrZ2MOIuwrt9snNdjq0xVVB0VBJC1XQOwPGlXuwTjXB21wN4BlTGYlz4soV8Uoum64TVx1fFfPrQadtU53kDA==,demo-test-2026-09,"{""filename"":""note_evid-0088.txt"",""gps_lat"":-33.3139,""gps_lon"":25.5288,""id"":""EVID-0088"",""parent_id"":""INSP-0088"",""parent_type"":""inspection"",""timestamp"":""2026-06-12T08:00:00Z"",""uploader_id"":""USER-0008""}"
LGR-0089,evidence,EVID-0089,create,2026-06-12T11:00:00Z,USER-0009,,45d5d6b16303969f5a0b1159eaaecb4f0249247ce363822602f93c3084b6876f,G4tpxC/kjB/tnZZuPIvZxjWP6+13vyi64sny8a95NETRNtbmPB5c6qo/e8qSAiddMPufs7y3Ncrt3PyJpW0fAw==,demo-test-2026-09,"{""filename"":""note_evid-0089.txt"",""gps_lat"":-33.3016,""gps_lon"":25.5399,""id"":""EVID-0089"",""parent_id"":""INSP-0089"",""parent_type"":""inspection"",""timestamp"":""2026-06-12T11:00:00Z"",""uploader_id"":""USER-0009""}"
LGR-0090,evidence,EVID-0090,create,2026-07-31T09:00:00Z,USER-0010,,c9f3216ba52f2455bd3bdf0bb985a12b0270b49ad4e4f4c2d990c3f640030593,bgWKnsNrpGcIQJfgUuhzpz9d+zGc205icnkUa9JisybZZ/Q+sKoAMEk+s2LM/ieNnsvNKr22tgMtwAz1O4CgCg==,demo-test-2026-09,"{""filename"":""note_evid-0090.txt"",""gps_lat"":-33.2893,""gps_lon"":25.4844,""id"":""EVID-0090"",""parent_id"":""INC-0030"",""parent_type"":""incident"",""timestamp"":""2026-07-31T09:00:00Z"",""uploader_id"":""USER-0010""}"
