id,action,entity_type,entity_id,timestamp,actor_id,prev_hash,current_hash,signature,notes
LGR-5240,create,inspection,INSP-1007,2026-07-13T17:15:00Z,USER-INS-01,sha256:07d38f0f55e1cbcb928f10aa94d78e95647228f7487007c6d6ecd77cb2bea6b0,sha256:2b656d558a082f3c41db922a356645de70361ce5af10f6c286b98478babc73aa,sig:Mz7a8hyKHuwVJ8iLUsOHJdOtRbuqV/H04qUHI0I2aAbf27eyrchECJMjgzsJqgAjieYbXdcUbttuluCU237RAw==,Inspection captured
LGR-5241,create,evidence,EVID-0007,2026-07-13T17:25:00Z,USER-INS-01,sha256:2b656d558a082f3c41db922a356645de70361ce5af10f6c286b98478babc73aa,sha256:ad598831e854d5df096b1d5b684f14effacde8c43d44279cac9197114ecdde87,sig:ibig/XdzQANj1dSSbgjhb5SXOUk7KUtwWHu2sChCVxzJWwzx4YYcwjfGERw22T/56s0mbcuapOA6rfT9UlpsAw==,Evidence uploaded
LGR-5242,update,inspection,INSP-1007,2026-07-13T23:15:00Z,USER-MGR-01,sha256:ad598831e854d5df096b1d5b684f14effacde8c43d44279cac9197114ecdde87,sha256:54e2c438f07b062deb23eaf424ca9463cf181e2aa4540cb91238de02c9ae58ac,sig:d9X6AtWoyBzpFWiLc+VXV+sIWsk2OzX9R+VZT8EuYkFQHDSgrOOgsDeJOsthPCZKBu0ZWqGVQFoCr9dizbN1Bg==,Score / status update
LGR-5243,create,incident,INC-328,2026-07-14T04:00:00Z,USER-CTR-01,sha256:54e2c438f07b062deb23eaf424ca9463cf181e2aa4540cb91238de02c9ae58ac,sha256:a5fab22e278bdd25927f85597afb0817b50c7198987e27275b97c089c5fa6472,sig:dxwY251sch1G6LPcZtaLZmxYA50xV2wIS4RSHBc9DWJoIDkhBsZrT3a36x8GyLyDcjD2j4jFq/D2ZUa4cn9CAw==,Incident logged
LGR-5244,create,incident,INC-323,2026-07-14T14:00:00Z,USER-MGR-01,sha256:a5fab22e278bdd25927f85597afb0817b50c7198987e27275b97c089c5fa6472,sha256:e8aaeb872f26803a26319ae99e1812c0d6e3f3a01ee9e2e5df01e030c2261a8f,sig:R6kd4A9xV57xaBLt3LCNfj0YRxaspwa2VkmRgStkFMomHXivJnLEQH+Z8Zvp697TLI1Db+qpB2BjpffOu/YiCQ==,Incident logged
LGR-5245,create,work_order,WO-072,2026-07-15T07:00:00Z,USER-MGR-01,sha256:e8aaeb872f26803a26319ae99e1812c0d6e3f3a01ee9e2e5df01e030c2261a8f,sha256:acaab15c8cf76943a8a61af88223d042fb3a48fdf78728879a25df873d6253eb,sig:q5935btCcNHDhKfDTQCnlmfm22tiDHK8OfCB8Kv37DRWnnIghowfc6WZMNDCHoCDnQk+8wYAhuSQ4YX+HYGCBA==,Work order raised
LGR-5246,create,work_order,WO-011,2026-07-16T07:00:00Z,USER-MGR-01,sha256:acaab15c8cf76943a8a61af88223d042fb3a48fdf78728879a25df873d6253eb,sha256:4b9d859332c0a270e0921380f19b93a78c7883180c364413cee38d54fa1657a0,sig:0v5naw+l01llc/Y+ptZ0ifZ/At/aMje3STQqDGCuRbBG11+NV/x1jzzz/3KGHl3+YB0qh77zQ3se39lQVZraDQ==,Work order raised
LGR-5247,create,work_order,WO-024,2026-07-16T07:00:00Z,USER-MGR-01,sha256:4b9d859332c0a270e0921380f19b93a78c7883180c364413cee38d54fa1657a0,sha256:20a07a4df285e036b5daad673ca92b045fb324eb6f9a7619463d7be0e037deef,sig:FTTQ4DiG/M+0aO2bpHkArfLG1I8A45ewWRkRmgDZxT6bH+nLUhD9rjvsjB4peg4HiXhwJMXMq1puUog/UqATDw==,Work order raised
LGR-5248,create,work_order,WO-033,2026-07-16T07:00:00Z,USER-MGR-01,sha256:20a07a4df285e036b5daad673ca92b045fb324eb6f9a7619463d7be0e037deef,sha256:5b1f68e25f07d02c06dc74b4a6d4569d226c4d02db3ca7f326083daa81c26eff,sig:8hyR/lytoYVpJoP65+S19s1A1pEStFc79/E7CNbG+iGwYTVoP43h0fNe1LhjFWRUrfIHOEMWmVhUt3F+jGUgAg==,Work order raised
LGR-5249,create,work_order,WO-041,2026-07-16T07:00:00Z,USER-MGR-01,sha256:5b1f68e25f07d02c06dc74b4a6d4569d226c4d02db3ca7f326083daa81c26eff,sha256:ce62aab2092b5d959610278c60dbfeb8bfacdf01e41f7352a2581a5317491ad4,sig:Z9Z/3k0ce0naO7aNxWfEXCowGonONPAFHEsgGd66EIbx32comv8aBdproUFzlQOsVZYXMs+5OSDLXRXJdiSjAA==,Work order raised
LGR-5250,create,work_order,WO-063,2026-07-16T07:00:00Z,USER-ADMIN-01,sha256:ce62aab2092b5d959610278c60dbfeb8bfacdf01e41f7352a2581a5317491ad4,sha256:836fdf4fcb8c93462ddc46662a37be01f9ff3aa981eedb621afd9bd9d2259aef,sig:1PuVXNvMNcrGQyqGEKjoxoFzAt9FazJFs8R/S+sOL1eZcegDSAnd2IfzDV9mC3ewSiEIPxAyw4QGrE6EAh5fBg==,Work order raised
LGR-5251,create,inspection,INSP-1010,2026-07-16T13:45:00Z,USER-INS-01,sha256:836fdf4fcb8c93462ddc46662a37be01f9ff3aa981eedb621afd9bd9d2259aef,sha256:84669a7ae5fedebc26e5f3a5b570966edd3961d33cf3c7f1dc23188d079d4c52,sig:clKFv6/Pl652GTPAIxmuTb5J6k8+yIkzfAg0BZKW3/iTXURqzr0wGx6Mop28CY/uFi+ak3SgUNHjfIA488D+BQ==,Inspection captured
LGR-5252,create,evidence,EVID-0010,2026-07-16T13:50:00Z,USER-INS-01,sha256:84669a7ae5fedebc26e5f3a5b570966edd3961d33cf3c7f1dc23188d079d4c52,sha256:104e21192546a2a71ddf0a38a88aadf563470f1cf3dc2c2121c3fd283a5c10da,sig:2732/fC/CLSw3r3qLplGVXSF/0N9RZAO0mnzqnGH8Mycc2eFdOuXsGNcIhEwBFk0cl0QisMwSEjll+CdYeXzDg==,Evidence uploaded
LGR-5253,create,incident,INC-318,2026-07-16T18:00:00Z,USER-INS-01,sha256:104e21192546a2a71ddf0a38a88aadf563470f1cf3dc2c2121c3fd283a5c10da,sha256:dcb445fd0a016cec8dfadc1c1179e442c5a19cba596133f068093e56911d0034,sig:zksLboYeRcoa5zDZLclXzzbI6WGUiKn7GpnhNP74nXEYjQZYyHG4AskCut6mMuJf8e3SPSqAOZ4Aw6n1roqZCw==,Incident logged
LGR-5254,update,inspection,INSP-1010,2026-07-16T19:45:00Z,USER-MGR-01,sha256:dcb445fd0a016cec8dfadc1c1179e442c5a19cba596133f068093e56911d0034,sha256:29da16585206c16132cfe99a8454e087e27addbed552c4e76f5669669e57025e,sig:a/swhqn6UaI2tNGg7kQngKFtqiCUzEcwZSR3eeNMP+9cFIdQe20CDJsJYHkgLRda9JHBQj7N6Mr6Iqz1qQgpCQ==,Score / status update
LGR-5255,create,evidence,EVID-0124,2026-07-16T22:05:00Z,USER-INS-01,sha256:29da16585206c16132cfe99a8454e087e27addbed552c4e76f5669669e57025e,sha256:29b8ca066750b498ccf7cc447b9694873f15c15275262592be052848fe370c8b,sig:lXdJ8S3iIN4Emycz6gClNMY59UOSXiEs8aOUwoaR7eLcJwLRAy5asLy2s1GvZfDBkCXSAKZXJ1v3rZWRjjWmCA==,Evidence uploaded
LGR-5256,create,inspection,INSP-1060,2026-07-17T12:30:00Z,USER-INS-01,sha256:29b8ca066750b498ccf7cc447b9694873f15c15275262592be052848fe370c8b,sha256:c7a0d6ed2417e2b6cfb2c9ed6ab69c4b8e5e67c7e386ac42b2b9adb8b135ad2e,sig:wSHDxstCxvPAf8JPPodsLKSwsR3CWScr1G0mi4hXRiCA+6K8KeWAauaLY1KSNfZT5gg3W7jTewYUXK0Wf9V2Bg==,Inspection captured
LGR-5257,create,evidence,EVID-0060,2026-07-17T12:35:00Z,USER-INS-01,sha256:c7a0d6ed2417e2b6cfb2c9ed6ab69c4b8e5e67c7e386ac42b2b9adb8b135ad2e,sha256:a17ccf0d2c482b65927b3183a4f81e9eeecccf782dc0d261bd65e2f9214daaf8,sig:JliKst83Pvz18krr7QKe1uxfxLtRbKIq573jyJMELt9DkgUTT8QLKKbsU2iKi+XQVRl3h56Bz2Spdxlkm/5KCw==,Evidence uploaded
LGR-5258,create,inspection,INSP-1018,2026-07-17T18:30:00Z,USER-CTR-01,sha256:a17ccf0d2c482b65927b3183a4f81e9eeecccf782dc0d261bd65e2f9214daaf8,sha256:e9899167efc8eeedbe0487cb01c9be7b6423af1cfeb98c4319865f6b0657483a,sig:iISbwyYnUHIol+Ut3SHfZA+5RQxrqTA0o2+EWFVoUscrwRBytR2JNWykRtyZiWi8fw7gyrsjHINCQoQJ+4MmDA==,Inspection captured
LGR-5259,create,evidence,EVID-0018,2026-07-17T18:53:00Z,USER-CTR-01,sha256:e9899167efc8eeedbe0487cb01c9be7b6423af1cfeb98c4319865f6b0657483a,sha256:d712ed2c5188ba75540380d1167deed944fc43b0f6a4f55161f4feb1f0d59643,sig:5DV0Nl37ZEu++FMrP349yFCogMNP7kJFscZBk+Jo0IZwaNv++NG5IIW6vS8UlshM2WzNiXpMQ1BETxecboHbCg==,Evidence uploaded
LGR-5260,create,incident,INC-330,2026-07-17T19:00:00Z,USER-CTR-01,sha256:d712ed2c5188ba75540380d1167deed944fc43b0f6a4f55161f4feb1f0d59643,sha256:59fde3c2ba2be0412ce19641147d53455f5e0117b8bae0a0de852c113a309202,sig:mJIsMhcULHmjML68BqeyIGsYc862ncK6BEcxzt4/cqXVPcYkE1VEhVvb0ywLgBbtnzFQ+3M/tzvzzObkzyeFAg==,Incident logged
LGR-5261,update,inspection,INSP-1018,2026-07-18T00:30:00Z,USER-MGR-01,sha256:59fde3c2ba2be0412ce19641147d53455f5e0117b8bae0a0de852c113a309202,sha256:9c9053b54101e2a40dd44d01af5c8c0850c9b42e2271bd8b2219e95cec5c1cc5,sig:nCL265O/kEWWhA2T9EpCgrWlJrGbtmbdRM+Alto9Yb33rixnKcTRk+HMv6xxtJrJvdPWse2z620BzyQ6vbxGAA==,Score / status update
LGR-5262,create,inspection,INSP-1039,2026-07-18T14:45:00Z,USER-CTR-01,sha256:9c9053b54101e2a40dd44d01af5c8c0850c9b42e2271bd8b2219e95cec5c1cc5,sha256:2a8fd3c2cdf4669bb1c40fa1ab00c03b46baf56160fa22eb084a1ba07a82763b,sig:3szsUmDDZHMIo6GC7aU1CkyY/qUhVei+kD9n6Mz0OYaBQFI+dNiXkI8bgZRVOHmPITF0AzsSz1IhCph8IkSgCA==,Inspection captured
LGR-5263,create,evidence,EVID-0039,2026-07-18T14:51:00Z,USER-CTR-01,sha256:2a8fd3c2cdf4669bb1c40fa1ab00c03b46baf56160fa22eb084a1ba07a82763b,sha256:a066a1e39a1fb98842c1d721789f53eb4ea597ed141730e70eee5588e95fed57,sig:ZzwX6CqgfAiHW/8mGBGJ+E/zGkpoqeKWvGA6+7ZzKMoWIwlGmCU9NC2O3hJh2t3Cv+d6tnSbSk7MqIEUxF2PDg==,Evidence uploaded
LGR-5264,create,incident,INC-309,2026-07-18T17:00:00Z,USER-MGR-01,sha256:a066a1e39a1fb98842c1d721789f53eb4ea597ed141730e70eee5588e95fed57,sha256:37e422bdee2ea539c6444f5a9a5399e8087c49b43af49026c31a7d05b139da24,sig:m5qdgka/+0oaOXnusBWGHa8msnmsePtfyYBF3CcY2yWW9Gj1DoWoNGunY+OS0RN4pZssv7HCiLy5aEL+c1WIAw==,Incident logged
LGR-5265,create,inspection,INSP-1026,2026-07-18T20:00:00Z,USER-CTR-01,sha256:37e422bdee2ea539c6444f5a9a5399e8087c49b43af49026c31a7d05b139da24,sha256:6f2c80e50f499ebb15ad8f980c2a88f6aae07863a0e5d0216519839d897d9349,sig:vM+x9MD8NduSDh4BPPod0vSI+6tCXXbYN1ExTwVESnGvwLLUHmCZf6DUta7Ny6wS0vVm4revQSc3IO/B3njYBw==,Inspection captured
LGR-5266,create,evidence,EVID-0026,2026-07-18T20:21:00Z,USER-CTR-01,sha256:6f2c80e50f499ebb15ad8f980c2a88f6aae07863a0e5d0216519839d897d9349,sha256:f0f43969d28e19b9d31c9afc631f5dd8fc8c503c69b4c564dc14404c2e1ededa,sig:sPOnjSwO9sLidnpdhzadweAU9GoYNEAtSQS3l5zVXAN+EzduTnlxD0cGLY0K6mJpvkVbhxuIQKTAbCwmoP99CA==,Evidence uploaded
LGR-5267,update,incident,INC-309,2026-07-19T01:00:00Z,USER-MGR-01,sha256:f0f43969d28e19b9d31c9afc631f5dd8fc8c503c69b4c564dc14404c2e1ededa,sha256:afa0d24abed4e77d299d5d313a9956ad2dd80650da4eba914fbf47a093ee8d45,sig:WaUCHbMTOUF8DGjVSDxG+75+SA7uMsgHmWiyC0JPA4VUbof/ScfZdYc6hjUX/aoW250Ep4I6oBfq+Qdv79dsCw==,Status update
LGR-5268,create,work_order,WO-053,2026-07-19T07:00:00Z,USER-MGR-01,sha256:afa0d24abed4e77d299d5d313a9956ad2dd80650da4eba914fbf47a093ee8d45,sha256:c852c7579b190b9726741fa1dd00046b096d748ad3b014eb37763bf96f698bff,sig:UBATkg15Qc/rBFWCfqZU2sC02zUTLoyi8kCVizhJKTvzhc+fRgTiod6obZ6KlBHWagF3UeaVD6sFol0d2IlLBA==,Work order raised
LGR-5269,create,incident,INC-329,2026-07-19T13:00:00Z,USER-PUB-01,sha256:c852c7579b190b9726741fa1dd00046b096d748ad3b014eb37763bf96f698bff,sha256:c3887cf11bfecc68e73deda85278056b6dbefa3922b35fbbcd510ae62d7e925f,sig:Mf+2WiM9noj/AZJ54I6zRd60DiJnNnxbICyeZYDxYGPaIinY9OdVJO3DD1tLeE45VOk7T07H57jzkO2u9kw4Ag==,Incident logged
LGR-5270,create,inspection,INSP-1070,2026-07-19T13:45:00Z,USER-INS-01,sha256:c3887cf11bfecc68e73deda85278056b6dbefa3922b35fbbcd510ae62d7e925f,sha256:b7d9a5bc81b3f13567045e03c43bb30644fdaa2cc0bdfd271ed45c62ea1166a3,sig:eboaRNMsYWy/3BKwHzrQ/3qlS4Rakb0QzE6vZuVJ6VebISTAS3LiMSwR3H0OX6VD+7zbvRhS3jT0iNAwpsnKBA==,Inspection captured
LGR-5271,create,evidence,EVID-0070,2026-07-19T13:46:00Z,USER-INS-01,sha256:b7d9a5bc81b3f13567045e03c43bb30644fdaa2cc0bdfd271ed45c62ea1166a3,sha256:754f767016ecd851f60d4a64d7a4177da3334eef55afb1b4f3cef05189f7a543,sig:SnrVHbe8HsD3mBvoDUNs6kP8NuOJVWwmlRUXbiRyNOxujVhxzpERRJ8YKuc30wMiAypUq004EZIkzq4gAs5xAA==,Evidence uploaded
LGR-5272,create,inspection,INSP-1064,2026-07-19T19:45:00Z,USER-CTR-01,sha256:754f767016ecd851f60d4a64d7a4177da3334eef55afb1b4f3cef05189f7a543,sha256:329fa04a6bca919b8647ae2b5a86b76f801e3eb6b94e4b1853ed9cd7af811864,sig:Xrr7Qo9cuHmUpcDzlElXRwA2IyO3x/XhBVXF3mb/lAPKXn9wEJoJfcJne1um6UZkU7uFRbBpWcXPA30b7CZnBQ==,Inspection captured
LGR-5273,create,evidence,EVID-0064,2026-07-19T20:00:00Z,USER-CTR-01,sha256:329fa04a6bca919b8647ae2b5a86b76f801e3eb6b94e4b1853ed9cd7af811864,sha256:af47bf416ca666fcbab0343a510f80c2bc16943200977c8926670ad5823c47a3,sig:6ZEORCk8hdHsvE4X0RKG0MTtH7I2Zls2hy8LHznLVAUEMYu47PlrnOYenBZVjEcX9Z1RHlIwSAKk3gnh7ryHAA==,Evidence uploaded
LGR-5274,create,inspection,INSP-1095,2026-07-20T09:15:00Z,USER-CTR-01,sha256:af47bf416ca666fcbab0343a510f80c2bc16943200977c8926670ad5823c47a3,sha256:37e27936729fcecb4b8a737bec7330888fa9b9fbe17e614133275bfcb7ee4b9b,sig:0cWd17mr+iBwuuxq8g0Io3qyU50NKIZ2+YqJuZ63O3okpvCfiJ/JrZWbPsw4b5ndWRl8NwdIdf+NWJ3uV1K/Dg==,Inspection captured
LGR-5275,create,evidence,EVID-0095,2026-07-20T09:30:00Z,USER-CTR-01,sha256:37e27936729fcecb4b8a737bec7330888fa9b9fbe17e614133275bfcb7ee4b9b,sha256:850041a79cf2de7509597469686172bf497f904a31b53abfc54a64aa902a0950,sig:oJ58lEEuix+wUAQlukxkumrGZGt5DPEItdFSSebIpvOzT5stHlHSFWh+BL5lXJKcd12iXaFuxO8M46uEJR1qDg==,Evidence uploaded
LGR-5276,create,inspection,INSP-1080,2026-07-20T10:45:00Z,USER-INS-01,sha256:850041a79cf2de7509597469686172bf497f904a31b53abfc54a64aa902a0950,sha256:715c03f2ebd23e56e600003cb85d4c1e5dc8161640e8ea163066242cb2c5760c,sig:h64mqiGztKwq8nc9Uk+s4Xg/J8wjqKAZ9bJpnpOQvm2dHSMjiTjT86h7ZFvEfAFAYOh6m9Nz0CQlpZA1pNWeCw==,Inspection captured
LGR-5277,create,evidence,EVID-0080,2026-07-20T10:54:00Z,USER-INS-01,sha256:715c03f2ebd23e56e600003cb85d4c1e5dc8161640e8ea163066242cb2c5760c,sha256:8742c63008747a0e971c3dfb9b847921783b08d337f86e4c501815ef8575a559,sig:VzE8s7Cnd/xgnfqf7M1n7QeInOta8+hJtzr+JA1bqaBv3KjU/lIblG+Wgj8oE6wt/vetIrOgMgHFh1XKLwyNBg==,Evidence uploaded
LGR-5278,create,incident,INC-307,2026-07-20T13:00:00Z,USER-MGR-01,sha256:8742c63008747a0e971c3dfb9b847921783b08d337f86e4c501815ef8575a559,sha256:5a02d18dd7e4c36b322385eecdbff97bd79dcd165aaab638eb2072667734ec89,sig:XtIpRIZV85kPK+15syD+StxyyX5fj2a7OAafY/Krbe8aDtLvZ1xE1BiW9g23obpuP+SDaHlsA+KPkyTLFrt7BQ==,Incident logged
LGR-5279,create,evidence,EVID-0133,2026-07-20T16:24:00Z,USER-CTR-01,sha256:5a02d18dd7e4c36b322385eecdbff97bd79dcd165aaab638eb2072667734ec89,sha256:4b534aaf00799b47bd1180bcac0bd2dd5d916d26196673dfcd1f4bcb90ad31fa,sig:V6RIlM1fXT+nOy66jYXD3TbZXt8kU+PkmOLxzcIc1vJ/927E3ns0fnC9FQ68wqql5NM4kq3ENNS90sVHIMJVCA==,Evidence uploaded
LGR-5280,update,incident,INC-307,2026-07-20T21:00:00Z,USER-MGR-01,sha256:4b534aaf00799b47bd1180bcac0bd2dd5d916d26196673dfcd1f4bcb90ad31fa,sha256:e0eaf57947dfe6b5a63821c5cabcb047caaa99cc0326c7133e274a0eb9a5560d,sig:s44wUr09rlKJa7EOES73CzesNez/rfsMvtCvp5aaeeoCOXxhe+6gzzhj02Dd3nkYvIQVej3wgyJ1nNktxY7pCA==,Status update
LGR-5281,create,work_order,WO-078,2026-07-21T07:00:00Z,USER-ADMIN-01,sha256:e0eaf57947dfe6b5a63821c5cabcb047caaa99cc0326c7133e274a0eb9a5560d,sha256:433ba60ebc29f0a66f2a93b76a4025ae3b48c8ba9abc5c625eebf66d0077a063,sig:dWJ70duUOo7erXHhqD1vYxmwK/i763MTLc4V8CBBF9kBMtzCru19D+dQZ9SD31hKXe2yo+USZ870epVLkoMuAw==,Work order raised
LGR-5282,create,inspection,INSP-1097,2026-07-21T16:00:00Z,USER-INS-01,sha256:433ba60ebc29f0a66f2a93b76a4025ae3b48c8ba9abc5c625eebf66d0077a063,sha256:7e0671545d98bddd7925957f630a3df3bf17063b101e8bf6cae03b9346ca8af0,sig:Lb1Bww9eVL02qHlzTt/VUkDQNH0PpBlK2KkKTgaPyM5KKgjQ+MZeOtHJc+e2JGWGPGI8UqCDDb0Ns3U0jdT8Bw==,Inspection captured
LGR-5283,create,evidence,EVID-0097,2026-07-21T16:19:00Z,USER-INS-01,sha256:7e0671545d98bddd7925957f630a3df3bf17063b101e8bf6cae03b9346ca8af0,sha256:d3beda9409547a71d45cf9b884625d2dffed93bacfa1fbef6935b36f79cfdbc5,sig:SxRbamLGa2ZAIKaaDrfZDJXPQNO8h6zI3A9gKbI+r7BK+yqmhn7DW8Zmwvh6SjPffXLs87Iiassjwdt53fm/CA==,Evidence uploaded
LGR-5284,create,inspection,INSP-1015,2026-07-22T11:45:00Z,USER-INS-01,sha256:d3beda9409547a71d45cf9b884625d2dffed93bacfa1fbef6935b36f79cfdbc5,sha256:71e001f8fe87b3d2cd94a68d500dc2f66bd415d2fa4afdc6fa2aca32b62d5c91,sig:qVfO73iIfzZHyDxkkUWE2oxFgM1Jf4Vv0VLOnNzCxrH71lgPC75XMYWd8oVes2Qr9t7RiFJElOfc1dbpuc89BA==,Inspection captured
LGR-5285,create,evidence,EVID-0015,2026-07-22T12:08:00Z,USER-INS-01,sha256:71e001f8fe87b3d2cd94a68d500dc2f66bd415d2fa4afdc6fa2aca32b62d5c91,sha256:64e40fa532abff88ab59bf78afaced756245c377af9a5a054896f706ab91c7b4,sig:nIYucRck3xg+Qxou9uyvphyofWLSIUrWu6M0H9hWSg91eDxfR9MlbCjf1iA4Yz9U13CooaXDxdRWjR9ynNPqBg==,Evidence uploaded
LGR-5286,create,inspection,INSP-1030,2026-07-22T13:30:00Z,USER-INS-01,sha256:64e40fa532abff88ab59bf78afaced756245c377af9a5a054896f706ab91c7b4,sha256:8ae434893fc28c4850cea8fbfeb162b5d61899d6fe1afb24e6398e640c8d5edf,sig:maINxvlyejqYCiMqZBAokmGVNhgKgwk+9NFfKriXGOuEWTVKhLTylqtn6zQaluZyOT+R1z4dt9Mp7lGJh6MqAw==,Inspection captured
LGR-5287,create,evidence,EVID-0030,2026-07-22T13:38:00Z,USER-INS-01,sha256:8ae434893fc28c4850cea8fbfeb162b5d61899d6fe1afb24e6398e640c8d5edf,sha256:e2d6fb060e45734eb9b5a6643abcc451bcff02da485c12fdee318be0924ee23f,sig:LPgadhSrd+NGZrYk7U8+PxjKGwG2+LsYljO8KekfmG8ka4u2y3142O5NEIbE7kLNvnm2Evl71S5h0PDfW/iSDA==,Evidence uploaded
LGR-5288,update,inspection,INSP-1015,2026-07-22T17:45:00Z,USER-MGR-01,sha256:e2d6fb060e45734eb9b5a6643abcc451bcff02da485c12fdee318be0924ee23f,sha256:f686abb88a85aea4dcf8a02eb53e62f8750726443e2b04635e0b300849527b97,sig:CtIKMSfQwIyuFhb4kP+ds0p563kzhcIBFzpLu5kb5+aPVtL72tG4uZS4R3559/tTx+7x/vem//NIMQkfy+FvDQ==,Score / status update
LGR-5289,create,incident,INC-316,2026-07-22T23:00:00Z,USER-INS-01,sha256:f686abb88a85aea4dcf8a02eb53e62f8750726443e2b04635e0b300849527b97,sha256:da9673923a0f7f91543617241eeafab1fc53511543567ff2f1d8623db1351a6f,sig:rrsyyQW//8Gyo9uk5azQ/bfD8bvGtMzWExZiyInX8TkAzlbfSzO9ikDxHD3my9xBXyQbmqynn9h9fcw1j4/dBg==,Incident logged
LGR-5290,create,inspection,INSP-1066,2026-07-23T03:00:00Z,USER-INS-01,sha256:da9673923a0f7f91543617241eeafab1fc53511543567ff2f1d8623db1351a6f,sha256:a37027d903e558dad6335b7670252e967cd756fde65c78f02fc4fab69036c080,sig:Gky35VhNdQl1h0XgD83yW0kx4cPoF+m+GJqWvUCUSiyLh7G+IF/ECdxC6NS2NOWSyisgEJ+pjrd1YRZoNjZECQ==,Inspection captured
LGR-5291,create,evidence,EVID-0066,2026-07-23T03:23:00Z,USER-INS-01,sha256:a37027d903e558dad6335b7670252e967cd756fde65c78f02fc4fab69036c080,sha256:46226c94af85d32eff487be23bd465837142b53f8aabb9a1585fbe232b875167,sig:hd87mFJmXPTUtCkA/4ZSmZHc0P8ONrcK5637PGVg08UU0NWbZJgWW3zcH/RJ08F3llYp6otqhEpDuVXPJPD/DQ==,Evidence uploaded
LGR-5292,create,inspection,INSP-1032,2026-07-23T03:30:00Z,USER-CTR-01,sha256:46226c94af85d32eff487be23bd465837142b53f8aabb9a1585fbe232b875167,sha256:7f140242fa555eb881b09b25a78f789fab3331bf0a06b55f790e978b47d4c463,sig:UYF7o4vInKZ4lawuySrP38uzJVCfiVfTy7c4j7HyyLnRquz1Hqu+N+CDo3rOIiHr2ar+qoz6eI3Vpq9+UMYwAw==,Inspection captured
LGR-5293,create,evidence,EVID-0032,2026-07-23T03:38:00Z,USER-CTR-01,sha256:7f140242fa555eb881b09b25a78f789fab3331bf0a06b55f790e978b47d4c463,sha256:e474c2d61319dd6a18da4f2fd4ad7aae7d58a30259940c5f8c2da787a227e3ad,sig:kd7hXUyjsEXpOvJcflHpLYjZgQJ6octxmQuOaMHUYIQOFFD3BecYlyW9D18ZsDRju3HrrMc2jVhlLOKwsOM9AA==,Evidence uploaded
LGR-5294,create,inspection,INSP-1072,2026-07-23T18:30:00Z,USER-CTR-01,sha256:e474c2d61319dd6a18da4f2fd4ad7aae7d58a30259940c5f8c2da787a227e3ad,sha256:9f253a9001e4ed4fce2438776ba0f5a1194773f6c566d2108864d57ceadba880,sig:nnnA4DpH46643qpwwSyoCdU5v/FYicaLYlyIV7d46ljtoENJJFk/MCMSwbs1pqJzkI2ctquZgRslpIKA+XSWBQ==,Inspection captured
LGR-5295,create,evidence,EVID-0072,2026-07-23T18:33:00Z,USER-CTR-01,sha256:9f253a9001e4ed4fce2438776ba0f5a1194773f6c566d2108864d57ceadba880,sha256:8123489a7409b15bbb7531a125404c30dd85200405a1410fa8c2d78c967d6125,sig:kTSjYAJ5pOhBDccPO/nZjkpCDs8s1RuNXLnqCZit5j4WB5um6Nh6g9YMrqgYw6j2x5/NL2kyy5jjEPMVaqApDQ==,Evidence uploaded
LGR-5296,create,inspection,INSP-1022,2026-07-23T21:30:00Z,USER-CTR-01,sha256:8123489a7409b15bbb7531a125404c30dd85200405a1410fa8c2d78c967d6125,sha256:c852bb62d6585896834e9144d408b4fbe6c637faf9688e67dd37f021b7c33f85,sig:h1xXT5RczVQ4E3MPvZKvDyVg3c0AxhPM/+mRYY7P4E45clnN/HP5ymaX7I+Nr3ykas8QOvaYAm/PlStvZFkzDQ==,Inspection captured
LGR-5297,create,evidence,EVID-0022,2026-07-23T21:41:00Z,USER-CTR-01,sha256:c852bb62d6585896834e9144d408b4fbe6c637faf9688e67dd37f021b7c33f85,sha256:6e5ae08982b7e208c317fe9ee8f1ff664f54265c723a81795fcb1c64998842e5,sig:CDAboO4vy0AV2Ku2pAA5A1KX6NDHPY1p66tjjYBAkLvpn1TQoX9GZ32PmoiqNXv/kDfxxZMdEiS+0w5KDAbzBg==,Evidence uploaded
LGR-5298,update,inspection,INSP-1022,2026-07-24T03:30:00Z,USER-MGR-01,sha256:6e5ae08982b7e208c317fe9ee8f1ff664f54265c723a81795fcb1c64998842e5,sha256:1a63fc4dfbfe149691ff456901a91f555e7796dbd71ef2daa902e8d00c6869a1,sig:z+xNcmxDumtuQDi6eXZZ8t/cGQJsUbYBxOFaff5+1+VUUd1gSwBvFuqZQVvBVDW/Hs+D335yNkb5b/8r9ZryDQ==,Score / status update
LGR-5299,create,inspection,INSP-1081,2026-07-24T07:00:00Z,USER-INS-01,sha256:1a63fc4dfbfe149691ff456901a91f555e7796dbd71ef2daa902e8d00c6869a1,sha256:e21cda00391671a72f5eee707a2f7e92179c035af7bef6ae6eeeb3da41a9be15,sig:5PiP9+AiEgsq71SY/yP2o27bNMTf83nxSGE++zliSwFdRUaBGx4WmP6RmwHvBqcNnRtAjXL0z5ZR5UGYHyyVDw==,Inspection captured
